Area Name,Date,Daily Cases,Mobility % change
"Alexander, North Carolina",,,12.73
"Alexander, North Carolina",2020-03-06 00:00:00,,0.27
"Alexander, North Carolina",2020-03-07 00:00:00,,0.28
"Alexander, North Carolina",2020-03-08 00:00:00,,-0.09
"Alexander, North Carolina",2020-03-09 00:00:00,,0.19
"Alexander, North Carolina",2020-03-10 00:00:00,,0.08
"Alexander, North Carolina",2020-03-11 00:00:00,,0.09
"Alexander, North Carolina",2020-03-12 00:00:00,,-0.12
"Alexander, North Carolina",2020-03-13 00:00:00,,0.1
"Alexander, North Carolina",2020-03-14 00:00:00,,0.24
"Alexander, North Carolina",2020-03-15 00:00:00,,-0.12
"Alexander, North Carolina",2020-03-16 00:00:00,,0
"Alexander, North Carolina",2020-03-17 00:00:00,,0.07
"Alexander, North Carolina",2020-03-18 00:00:00,,0.08
"Alexander, North Carolina",2020-03-19 00:00:00,,0.21
"Alexander, North Carolina",2020-03-20 00:00:00,,0.28
"Alexander, North Carolina",2020-03-21 00:00:00,,0.32
"Alexander, North Carolina",2020-03-22 00:00:00,,0.02
"Alexander, North Carolina",2020-03-23 00:00:00,,0.14
"Alexander, North Carolina",2020-03-24 00:00:00,,0.13
"Alexander, North Carolina",2020-03-25 00:00:00,,0.12
"Alexander, North Carolina",2020-03-26 00:00:00,,0.18
"Alexander, North Carolina",2020-03-27 00:00:00,,0.32
"Alexander, North Carolina",2020-03-28 00:00:00,,0.54
"Alexander, North Carolina",2020-03-29 00:00:00,,-0.03
"Alexander, North Carolina",2020-03-30 00:00:00,1,0.19
"Alexander, North Carolina",2020-03-31 00:00:00,1,0.22
"Alexander, North Carolina",2020-04-01 00:00:00,0,0.15
"Alexander, North Carolina",2020-04-02 00:00:00,0,0.18
"Alexander, North Carolina",2020-04-03 00:00:00,0,0.33
"Alexander, North Carolina",2020-04-04 00:00:00,0,0.2
"Alexander, North Carolina",2020-04-05 00:00:00,0,-0.19
"Alexander, North Carolina",2020-04-06 00:00:00,0,0.02
"Alexander, North Carolina",2020-04-07 00:00:00,0,-0.01
"Alexander, North Carolina",2020-04-08 00:00:00,0,-0.03
"Alexander, North Carolina",2020-04-09 00:00:00,0,0.04
"Alexander, North Carolina",2020-04-10 00:00:00,0,0.15
"Alexander, North Carolina",2020-04-11 00:00:00,0,-0.01
"Alexander, North Carolina",2020-04-12 00:00:00,0,-0.3
"Alexander, North Carolina",2020-04-13 00:00:00,0,-0.2
"Alexander, North Carolina",2020-04-14 00:00:00,1,-0.12
"Alexander, North Carolina",2020-04-15 00:00:00,0,-0.08
"Alexander, North Carolina",2020-04-16 00:00:00,0,-0.11
"Alexander, North Carolina",2020-04-17 00:00:00,0,0.19
"Alexander, North Carolina",2020-04-18 00:00:00,0,0
"Alexander, North Carolina",2020-04-19 00:00:00,0,-0.23
"Alexander, North Carolina",2020-04-20 00:00:00,0,-0.11
"Alexander, North Carolina",2020-04-21 00:00:00,0,-0.25
"Alexander, North Carolina",2020-04-22 00:00:00,0,-0.17
"Alexander, North Carolina",2020-04-23 00:00:00,1,-0.18
"Alexander, North Carolina",2020-04-24 00:00:00,0,-0.07
"Alexander, North Carolina",2020-04-25 00:00:00,0,-0.19
"Alexander, North Carolina",2020-04-26 00:00:00,0,-0.28
"Alexander, North Carolina",2020-04-27 00:00:00,0,-0.09
"Alexander, North Carolina",2020-04-28 00:00:00,0,-0.09
"Alexander, North Carolina",2020-04-29 00:00:00,0,-0.08
"Alexander, North Carolina",2020-04-30 00:00:00,0,0.05
"Alexander, North Carolina",2020-05-01 00:00:00,0,0.01
"Alexander, North Carolina",2020-05-02 00:00:00,0,-0.13
"Alexander, North Carolina",2020-05-03 00:00:00,0,-0.51
"Alexander, North Carolina",2020-05-04 00:00:00,0,0.04
"Alexander, North Carolina",2020-05-05 00:00:00,1,-0.04
"Alexander, North Carolina",2020-05-06 00:00:00,1,0.06
"Alexander, North Carolina",2020-05-07 00:00:00,2,0.08
"Alexander, North Carolina",2020-05-08 00:00:00,0,0.31
"Alexander, North Carolina",2020-05-09 00:00:00,2,0.14
"Alexander, North Carolina",2020-05-10 00:00:00,2,-0.21
"Alexander, North Carolina",2020-05-11 00:00:00,0,0.05
"Alexander, North Carolina",2020-05-12 00:00:00,1,0.07
"Alexander, North Carolina",2020-05-13 00:00:00,1,0.19
"Alexander, North Carolina",2020-05-14 00:00:00,1,-0.07
"Alexander, North Carolina",2020-05-15 00:00:00,0,0.26
"Alexander, North Carolina",2020-05-16 00:00:00,3,0.09
"Alexander, North Carolina",2020-05-17 00:00:00,3,-0.12
"Alexander, North Carolina",2020-05-18 00:00:00,0,0.14
"Alexander, North Carolina",2020-05-19 00:00:00,0,0.25
"Alexander, North Carolina",2020-05-20 00:00:00,2,0.1
"Alexander, North Carolina",2020-05-21 00:00:00,0,0.2
"Alexander, North Carolina",2020-05-22 00:00:00,0,0.48
"Alexander, North Carolina",2020-05-23 00:00:00,4,0.36
"Alexander, North Carolina",2020-05-24 00:00:00,0,0.22
"Alexander, North Carolina",2020-05-25 00:00:00,0,0.32
"Alexander, North Carolina",2020-05-26 00:00:00,0,0.07
"Alexander, North Carolina",2020-05-27 00:00:00,1,0.21
"Alexander, North Carolina",2020-05-28 00:00:00,2,0.38
"Alexander, North Carolina",2020-05-29 00:00:00,0,0.47
"Alexander, North Carolina",2020-05-30 00:00:00,3,0.47
"Alexander, North Carolina",2020-05-31 00:00:00,0,0.09
"Alexander, North Carolina",2020-06-01 00:00:00,2,
"Alexander, North Carolina",2020-06-02 00:00:00,3,
"Alexander, North Carolina",2020-06-03 00:00:00,0,0.34
"Alexander, North Carolina",2020-06-04 00:00:00,0,0.43
"Alexander, North Carolina",2020-06-05 00:00:00,0,0.55
"Alexander, North Carolina",2020-06-06 00:00:00,5,0.74
"Alexander, North Carolina",2020-06-07 00:00:00,0,0.22
"Alexander, North Carolina",2020-06-08 00:00:00,0,0.38
"Alexander, North Carolina",2020-06-09 00:00:00,0,0.22
"Alexander, North Carolina",2020-06-10 00:00:00,0,0.32
"Alexander, North Carolina",2020-06-11 00:00:00,0,0.43
"Alexander, North Carolina",2020-06-12 00:00:00,3,0.7
"Alexander, North Carolina",2020-06-13 00:00:00,2,0.54
"Alexander, North Carolina",2020-06-14 00:00:00,1,0.22
"Alexander, North Carolina",2020-06-15 00:00:00,1,0.23
"Alexander, North Carolina",2020-06-16 00:00:00,0,0.43
"Alexander, North Carolina",2020-06-17 00:00:00,1,0.33
"Alexander, North Carolina",2020-06-18 00:00:00,5,0.45
"Alexander, North Carolina",2020-06-19 00:00:00,3,0.59
"Alexander, North Carolina",2020-06-20 00:00:00,1,0.75
"Alexander, North Carolina",2020-06-21 00:00:00,5,0.41
"Alexander, North Carolina",2020-06-22 00:00:00,1,0.55
"Alexander, North Carolina",2020-06-23 00:00:00,2,0.61
"Alexander, North Carolina",2020-06-24 00:00:00,5,0.49
"Alexander, North Carolina",2020-06-25 00:00:00,3,0.53
"Alexander, North Carolina",2020-06-26 00:00:00,3,0.77
"Alexander, North Carolina",2020-06-27 00:00:00,5,0.78
"Alexander, North Carolina",2020-06-28 00:00:00,0,0.4
"Alexander, North Carolina",2020-06-29 00:00:00,3,0.59
"Alexander, North Carolina",2020-06-30 00:00:00,4,0.57
"Alexander, North Carolina",2020-07-01 00:00:00,2,0.55
"Alexander, North Carolina",2020-07-02 00:00:00,8,0.7
"Alexander, North Carolina",2020-07-03 00:00:00,4,0.88
"Alexander, North Carolina",2020-07-04 00:00:00,7,0.76
"Alexander, North Carolina",2020-07-05 00:00:00,6,0.4
"Alexander, North Carolina",2020-07-06 00:00:00,6,0.47
"Alexander, North Carolina",2020-07-07 00:00:00,10,0.45
"Alexander, North Carolina",2020-07-08 00:00:00,4,0.45
"Alexander, North Carolina",2020-07-09 00:00:00,2,0.52
"Alexander, North Carolina",2020-07-10 00:00:00,9,0.72
"Alexander, North Carolina",2020-07-11 00:00:00,7,0.81
"Alexander, North Carolina",2020-07-12 00:00:00,7,0.4
"Alexander, North Carolina",2020-07-13 00:00:00,11,0.7
"Alexander, North Carolina",2020-07-14 00:00:00,9,0.65
"Alexander, North Carolina",2020-07-15 00:00:00,3,0.64
"Alexander, North Carolina",2020-07-16 00:00:00,7,0.76
"Alexander, North Carolina",2020-07-17 00:00:00,4,0.95
"Alexander, North Carolina",2020-07-18 00:00:00,13,0.71
"Alexander, North Carolina",2020-07-19 00:00:00,3,0.4
"Alexander, North Carolina",2020-07-20 00:00:00,3,0.65
"Alexander, North Carolina",2020-07-21 00:00:00,5,0.5
"Alexander, North Carolina",2020-07-22 00:00:00,4,0.7
"Alexander, North Carolina",2020-07-23 00:00:00,10,0.72
"Alexander, North Carolina",2020-07-24 00:00:00,5,0.81
"Alexander, North Carolina",2020-07-25 00:00:00,10,0.68
"Alexander, North Carolina",2020-07-26 00:00:00,3,0.4
"Alexander, North Carolina",2020-07-27 00:00:00,3,0.74
"Alexander, North Carolina",2020-07-28 00:00:00,2,0.56
"Alexander, North Carolina",2020-07-29 00:00:00,0,0.71
"Alexander, North Carolina",2020-07-30 00:00:00,1,0.81
"Alexander, North Carolina",2020-07-31 00:00:00,3,0.88
"Alexander, North Carolina",2020-08-01 00:00:00,3,0.8
"Alexander, North Carolina",2020-08-02 00:00:00,5,0.48
"Alexander, North Carolina",2020-08-03 00:00:00,1,0.64
"Alexander, North Carolina",2020-08-04 00:00:00,3,0.71
"Alexander, North Carolina",2020-08-05 00:00:00,4,0.77
"Alexander, North Carolina",2020-08-06 00:00:00,6,0.78
"Alexander, North Carolina",2020-08-07 00:00:00,4,0.87
"Alexander, North Carolina",2020-08-08 00:00:00,7,0.95
"Alexander, North Carolina",2020-08-09 00:00:00,4,0.51
"Alexander, North Carolina",2020-08-10 00:00:00,4,0.61
"Alexander, North Carolina",2020-08-11 00:00:00,9,0.66
"Alexander, North Carolina",2020-08-12 00:00:00,2,0.72
"Alexander, North Carolina",2020-08-13 00:00:00,9,0.77
"Alexander, North Carolina",2020-08-14 00:00:00,4,0.9
"Alexander, North Carolina",2020-08-15 00:00:00,5,0.8
"Alexander, North Carolina",2020-08-16 00:00:00,6,0.53
"Alexander, North Carolina",2020-08-17 00:00:00,4,0.69
"Alexander, North Carolina",2020-08-18 00:00:00,4,0.64
"Alexander, North Carolina",2020-08-19 00:00:00,5,0.61
"Alexander, North Carolina",2020-08-20 00:00:00,3,0.66
"Alexander, North Carolina",2020-08-21 00:00:00,4,0.9
"Alexander, North Carolina",2020-08-22 00:00:00,4,0.93
"Alexander, North Carolina",2020-08-23 00:00:00,4,0.52
"Alexander, North Carolina",2020-08-24 00:00:00,3,0.58
"Alexander, North Carolina",2020-08-25 00:00:00,5,0.74
"Alexander, North Carolina",2020-08-26 00:00:00,4,0.74
"Alexander, North Carolina",2020-08-27 00:00:00,5,0.81
"Alexander, North Carolina",2020-08-28 00:00:00,3,0.86
"Alexander, North Carolina",2020-08-29 00:00:00,10,0.88
"Alexander, North Carolina",2020-08-30 00:00:00,1,0.51
"Alexander, North Carolina",2020-08-31 00:00:00,4,0.77
"Alexander, North Carolina",2020-09-01 00:00:00,8,0.7
"Alexander, North Carolina",2020-09-02 00:00:00,5,0.63
"Alexander, North Carolina",2020-09-03 00:00:00,13,0.63
"Alexander, North Carolina",2020-09-04 00:00:00,6,0.73
"Alexander, North Carolina",2020-09-05 00:00:00,0,0.57
"Alexander, North Carolina",2020-09-06 00:00:00,6,0.51
"Alexander, North Carolina",2020-09-07 00:00:00,3,0.5
"Alexander, North Carolina",2020-09-08 00:00:00,4,0.52
"Alexander, North Carolina",2020-09-09 00:00:00,,0.46
"Alexander, North Carolina",2020-09-10 00:00:00,,0.6
"Alexander, North Carolina",2020-09-11 00:00:00,,0.62
"Alexander, North Carolina",2020-09-12 00:00:00,,0.82
"Alexander, North Carolina",2020-09-13 00:00:00,,0.45
"Anderson, Tennessee",,,12.899999999999999
"Anderson, Tennessee",2020-03-06 00:00:00,,0.42
"Anderson, Tennessee",2020-03-07 00:00:00,,0.2
"Anderson, Tennessee",2020-03-08 00:00:00,,-0.11
"Anderson, Tennessee",2020-03-09 00:00:00,,0.14
"Anderson, Tennessee",2020-03-10 00:00:00,,0.17
"Anderson, Tennessee",2020-03-11 00:00:00,,0.11
"Anderson, Tennessee",2020-03-12 00:00:00,,0.12
"Anderson, Tennessee",2020-03-13 00:00:00,,0.26
"Anderson, Tennessee",2020-03-14 00:00:00,,0.23
"Anderson, Tennessee",2020-03-15 00:00:00,,-0.13
"Anderson, Tennessee",2020-03-16 00:00:00,,0.09
"Anderson, Tennessee",2020-03-17 00:00:00,,0.17
"Anderson, Tennessee",2020-03-18 00:00:00,,0.17
"Anderson, Tennessee",2020-03-19 00:00:00,,0.21
"Anderson, Tennessee",2020-03-20 00:00:00,1,0.56
"Anderson, Tennessee",2020-03-21 00:00:00,0,0.31
"Anderson, Tennessee",2020-03-22 00:00:00,0,-0.01
"Anderson, Tennessee",2020-03-23 00:00:00,0,0.1
"Anderson, Tennessee",2020-03-24 00:00:00,0,0.25
"Anderson, Tennessee",2020-03-25 00:00:00,2,0.23
"Anderson, Tennessee",2020-03-26 00:00:00,0,0.26
"Anderson, Tennessee",2020-03-27 00:00:00,1,0.46
"Anderson, Tennessee",2020-03-28 00:00:00,1,0.4
"Anderson, Tennessee",2020-03-29 00:00:00,1,0.05
"Anderson, Tennessee",2020-03-30 00:00:00,3,0.31
"Anderson, Tennessee",2020-03-31 00:00:00,1,0.18
"Anderson, Tennessee",2020-04-01 00:00:00,0,0.22
"Anderson, Tennessee",2020-04-02 00:00:00,0,0.24
"Anderson, Tennessee",2020-04-03 00:00:00,0,0.34
"Anderson, Tennessee",2020-04-04 00:00:00,0,0.13
"Anderson, Tennessee",2020-04-05 00:00:00,0,-0.14
"Anderson, Tennessee",2020-04-06 00:00:00,0,-0.02
"Anderson, Tennessee",2020-04-07 00:00:00,1,-0.09
"Anderson, Tennessee",2020-04-08 00:00:00,0,-0.02
"Anderson, Tennessee",2020-04-09 00:00:00,0,-0.01
"Anderson, Tennessee",2020-04-10 00:00:00,0,0.02
"Anderson, Tennessee",2020-04-11 00:00:00,1,-0.14
"Anderson, Tennessee",2020-04-12 00:00:00,0,-0.36
"Anderson, Tennessee",2020-04-13 00:00:00,3,-0.3
"Anderson, Tennessee",2020-04-14 00:00:00,0,-0.34
"Anderson, Tennessee",2020-04-15 00:00:00,1,-0.27
"Anderson, Tennessee",2020-04-16 00:00:00,0,-0.15
"Anderson, Tennessee",2020-04-17 00:00:00,0,-0.02
"Anderson, Tennessee",2020-04-18 00:00:00,0,-0.16
"Anderson, Tennessee",2020-04-19 00:00:00,0,-0.36
"Anderson, Tennessee",2020-04-20 00:00:00,0,-0.2
"Anderson, Tennessee",2020-04-21 00:00:00,5,-0.35
"Anderson, Tennessee",2020-04-22 00:00:00,1,-0.25
"Anderson, Tennessee",2020-04-23 00:00:00,1,-0.22
"Anderson, Tennessee",2020-04-24 00:00:00,1,-0.16
"Anderson, Tennessee",2020-04-25 00:00:00,0,-0.24
"Anderson, Tennessee",2020-04-26 00:00:00,1,-0.42
"Anderson, Tennessee",2020-04-27 00:00:00,0,-0.27
"Anderson, Tennessee",2020-04-28 00:00:00,0,-0.26
"Anderson, Tennessee",2020-04-29 00:00:00,2,-0.24
"Anderson, Tennessee",2020-04-30 00:00:00,1,-0.22
"Anderson, Tennessee",2020-05-01 00:00:00,0,-0.12
"Anderson, Tennessee",2020-05-02 00:00:00,0,-0.17
"Anderson, Tennessee",2020-05-03 00:00:00,0,-0.6
"Anderson, Tennessee",2020-05-04 00:00:00,2,-0.21
"Anderson, Tennessee",2020-05-05 00:00:00,0,-0.16
"Anderson, Tennessee",2020-05-06 00:00:00,0,-0.06
"Anderson, Tennessee",2020-05-07 00:00:00,1,-0.05
"Anderson, Tennessee",2020-05-08 00:00:00,0,0.04
"Anderson, Tennessee",2020-05-09 00:00:00,0,-0.05
"Anderson, Tennessee",2020-05-10 00:00:00,0,-0.32
"Anderson, Tennessee",2020-05-11 00:00:00,2,-0.06
"Anderson, Tennessee",2020-05-12 00:00:00,1,-0.04
"Anderson, Tennessee",2020-05-13 00:00:00,1,0.01
"Anderson, Tennessee",2020-05-14 00:00:00,0,-0.08
"Anderson, Tennessee",2020-05-15 00:00:00,1,0.09
"Anderson, Tennessee",2020-05-16 00:00:00,0,-0.11
"Anderson, Tennessee",2020-05-17 00:00:00,0,-0.25
"Anderson, Tennessee",2020-05-18 00:00:00,1,0
"Anderson, Tennessee",2020-05-19 00:00:00,0,-0.01
"Anderson, Tennessee",2020-05-20 00:00:00,0,-0.04
"Anderson, Tennessee",2020-05-21 00:00:00,0,0.01
"Anderson, Tennessee",2020-05-22 00:00:00,0,0.33
"Anderson, Tennessee",2020-05-23 00:00:00,2,0.24
"Anderson, Tennessee",2020-05-24 00:00:00,0,-0.01
"Anderson, Tennessee",2020-05-25 00:00:00,0,0.11
"Anderson, Tennessee",2020-05-26 00:00:00,1,0.07
"Anderson, Tennessee",2020-05-27 00:00:00,0,0.14
"Anderson, Tennessee",2020-05-28 00:00:00,0,0.23
"Anderson, Tennessee",2020-05-29 00:00:00,0,0.26
"Anderson, Tennessee",2020-05-30 00:00:00,0,0.22
"Anderson, Tennessee",2020-05-31 00:00:00,0,0
"Anderson, Tennessee",2020-06-01 00:00:00,0,
"Anderson, Tennessee",2020-06-02 00:00:00,1,
"Anderson, Tennessee",2020-06-03 00:00:00,0,0.26
"Anderson, Tennessee",2020-06-04 00:00:00,1,0.5
"Anderson, Tennessee",2020-06-05 00:00:00,0,0.64
"Anderson, Tennessee",2020-06-06 00:00:00,3,0.54
"Anderson, Tennessee",2020-06-07 00:00:00,2,0.32
"Anderson, Tennessee",2020-06-08 00:00:00,1,0.35
"Anderson, Tennessee",2020-06-09 00:00:00,2,0.34
"Anderson, Tennessee",2020-06-10 00:00:00,4,0.42
"Anderson, Tennessee",2020-06-11 00:00:00,1,0.72
"Anderson, Tennessee",2020-06-12 00:00:00,4,0.72
"Anderson, Tennessee",2020-06-13 00:00:00,1,0.54
"Anderson, Tennessee",2020-06-14 00:00:00,0,0.37
"Anderson, Tennessee",2020-06-15 00:00:00,0,0.41
"Anderson, Tennessee",2020-06-16 00:00:00,5,0.47
"Anderson, Tennessee",2020-06-17 00:00:00,1,0.52
"Anderson, Tennessee",2020-06-18 00:00:00,3,0.54
"Anderson, Tennessee",2020-06-19 00:00:00,5,0.82
"Anderson, Tennessee",2020-06-20 00:00:00,0,0.72
"Anderson, Tennessee",2020-06-21 00:00:00,0,0.34
"Anderson, Tennessee",2020-06-22 00:00:00,1,0.71
"Anderson, Tennessee",2020-06-23 00:00:00,3,0.53
"Anderson, Tennessee",2020-06-24 00:00:00,1,0.53
"Anderson, Tennessee",2020-06-25 00:00:00,2,0.68
"Anderson, Tennessee",2020-06-26 00:00:00,8,0.88
"Anderson, Tennessee",2020-06-27 00:00:00,1,0.75
"Anderson, Tennessee",2020-06-28 00:00:00,0,0.37
"Anderson, Tennessee",2020-06-29 00:00:00,7,0.59
"Anderson, Tennessee",2020-06-30 00:00:00,5,0.51
"Anderson, Tennessee",2020-07-01 00:00:00,2,0.59
"Anderson, Tennessee",2020-07-02 00:00:00,1,0.78
"Anderson, Tennessee",2020-07-03 00:00:00,11,0.97
"Anderson, Tennessee",2020-07-04 00:00:00,18,0.83
"Anderson, Tennessee",2020-07-05 00:00:00,8,0.5
"Anderson, Tennessee",2020-07-06 00:00:00,2,0.61
"Anderson, Tennessee",2020-07-07 00:00:00,0,0.57
"Anderson, Tennessee",2020-07-08 00:00:00,22,0.6
"Anderson, Tennessee",2020-07-09 00:00:00,12,0.74
"Anderson, Tennessee",2020-07-10 00:00:00,11,1.03
"Anderson, Tennessee",2020-07-11 00:00:00,6,0.89
"Anderson, Tennessee",2020-07-12 00:00:00,5,0.37
"Anderson, Tennessee",2020-07-13 00:00:00,11,0.84
"Anderson, Tennessee",2020-07-14 00:00:00,8,0.55
"Anderson, Tennessee",2020-07-15 00:00:00,17,0.74
"Anderson, Tennessee",2020-07-16 00:00:00,16,0.82
"Anderson, Tennessee",2020-07-17 00:00:00,13,1.1
"Anderson, Tennessee",2020-07-18 00:00:00,12,0.94
"Anderson, Tennessee",2020-07-19 00:00:00,12,0.51
"Anderson, Tennessee",2020-07-20 00:00:00,11,0.68
"Anderson, Tennessee",2020-07-21 00:00:00,27,0.61
"Anderson, Tennessee",2020-07-22 00:00:00,8,0.63
"Anderson, Tennessee",2020-07-23 00:00:00,39,0.93
"Anderson, Tennessee",2020-07-24 00:00:00,15,0.94
"Anderson, Tennessee",2020-07-25 00:00:00,7,0.57
"Anderson, Tennessee",2020-07-26 00:00:00,34,0.63
"Anderson, Tennessee",2020-07-27 00:00:00,39,0.81
"Anderson, Tennessee",2020-07-28 00:00:00,31,0.68
"Anderson, Tennessee",2020-07-29 00:00:00,36,0.67
"Anderson, Tennessee",2020-07-30 00:00:00,14,0.76
"Anderson, Tennessee",2020-07-31 00:00:00,21,1.02
"Anderson, Tennessee",2020-08-01 00:00:00,12,0.94
"Anderson, Tennessee",2020-08-02 00:00:00,16,0.42
"Anderson, Tennessee",2020-08-03 00:00:00,8,0.69
"Anderson, Tennessee",2020-08-04 00:00:00,23,0.68
"Anderson, Tennessee",2020-08-05 00:00:00,7,0.66
"Anderson, Tennessee",2020-08-06 00:00:00,14,0.77
"Anderson, Tennessee",2020-08-07 00:00:00,17,1.49
"Anderson, Tennessee",2020-08-08 00:00:00,8,0.9
"Anderson, Tennessee",2020-08-09 00:00:00,8,0.51
"Anderson, Tennessee",2020-08-10 00:00:00,9,0.71
"Anderson, Tennessee",2020-08-11 00:00:00,5,0.64
"Anderson, Tennessee",2020-08-12 00:00:00,13,0.64
"Anderson, Tennessee",2020-08-13 00:00:00,11,0.73
"Anderson, Tennessee",2020-08-14 00:00:00,21,0.96
"Anderson, Tennessee",2020-08-15 00:00:00,11,0.81
"Anderson, Tennessee",2020-08-16 00:00:00,5,0.45
"Anderson, Tennessee",2020-08-17 00:00:00,13,0.67
"Anderson, Tennessee",2020-08-18 00:00:00,6,0.63
"Anderson, Tennessee",2020-08-19 00:00:00,21,0.69
"Anderson, Tennessee",2020-08-20 00:00:00,9,0.74
"Anderson, Tennessee",2020-08-21 00:00:00,8,0.9
"Anderson, Tennessee",2020-08-22 00:00:00,12,0.89
"Anderson, Tennessee",2020-08-23 00:00:00,8,0.43
"Anderson, Tennessee",2020-08-24 00:00:00,3,0.58
"Anderson, Tennessee",2020-08-25 00:00:00,2,0.62
"Anderson, Tennessee",2020-08-26 00:00:00,6,0.65
"Anderson, Tennessee",2020-08-27 00:00:00,4,0.69
"Anderson, Tennessee",2020-08-28 00:00:00,0,0.99
"Anderson, Tennessee",2020-08-29 00:00:00,6,0.91
"Anderson, Tennessee",2020-08-30 00:00:00,5,0.46
"Anderson, Tennessee",2020-08-31 00:00:00,12,0.57
"Anderson, Tennessee",2020-09-01 00:00:00,5,0.58
"Anderson, Tennessee",2020-09-02 00:00:00,9,0.67
"Anderson, Tennessee",2020-09-03 00:00:00,27,0.67
"Anderson, Tennessee",2020-09-04 00:00:00,5,0.9
"Anderson, Tennessee",2020-09-05 00:00:00,16,0.59
"Anderson, Tennessee",2020-09-06 00:00:00,13,0.37
"Anderson, Tennessee",2020-09-07 00:00:00,3,0.56
"Anderson, Tennessee",2020-09-08 00:00:00,5,0.59
"Anderson, Tennessee",2020-09-09 00:00:00,,0.56
"Anderson, Tennessee",2020-09-10 00:00:00,,0.63
"Anderson, Tennessee",2020-09-11 00:00:00,,0.83
"Anderson, Tennessee",2020-09-12 00:00:00,,0.67
"Anderson, Tennessee",2020-09-13 00:00:00,,0.36
"Bay, Florida",,,23.72
"Bay, Florida",2020-03-06 00:00:00,,0.56
"Bay, Florida",2020-03-07 00:00:00,,0.53
"Bay, Florida",2020-03-08 00:00:00,,0.06
"Bay, Florida",2020-03-09 00:00:00,,0.24
"Bay, Florida",2020-03-10 00:00:00,,0.23
"Bay, Florida",2020-03-11 00:00:00,,0.21
"Bay, Florida",2020-03-12 00:00:00,,0.24
"Bay, Florida",2020-03-13 00:00:00,,0.38
"Bay, Florida",2020-03-14 00:00:00,,0.28
"Bay, Florida",2020-03-15 00:00:00,,-0.04
"Bay, Florida",2020-03-16 00:00:00,,0.17
"Bay, Florida",2020-03-17 00:00:00,,0.2
"Bay, Florida",2020-03-18 00:00:00,,0.23
"Bay, Florida",2020-03-19 00:00:00,,0.29
"Bay, Florida",2020-03-20 00:00:00,,0.47
"Bay, Florida",2020-03-21 00:00:00,1,0.48
"Bay, Florida",2020-03-22 00:00:00,0,0.09
"Bay, Florida",2020-03-23 00:00:00,0,0.26
"Bay, Florida",2020-03-24 00:00:00,0,0.29
"Bay, Florida",2020-03-25 00:00:00,2,0.29
"Bay, Florida",2020-03-26 00:00:00,0,0.35
"Bay, Florida",2020-03-27 00:00:00,1,0.57
"Bay, Florida",2020-03-28 00:00:00,1,0.83
"Bay, Florida",2020-03-29 00:00:00,1,0.56
"Bay, Florida",2020-03-30 00:00:00,0,0.89
"Bay, Florida",2020-03-31 00:00:00,2,0.99
"Bay, Florida",2020-04-01 00:00:00,5,1
"Bay, Florida",2020-04-02 00:00:00,2,0.95
"Bay, Florida",2020-04-03 00:00:00,3,1.16
"Bay, Florida",2020-04-04 00:00:00,5,1.37
"Bay, Florida",2020-04-05 00:00:00,1,0.96
"Bay, Florida",2020-04-06 00:00:00,0,1.04
"Bay, Florida",2020-04-07 00:00:00,1,0.89
"Bay, Florida",2020-04-08 00:00:00,3,0.73
"Bay, Florida",2020-04-09 00:00:00,6,0.63
"Bay, Florida",2020-04-10 00:00:00,2,0.51
"Bay, Florida",2020-04-11 00:00:00,0,0.03
"Bay, Florida",2020-04-12 00:00:00,1,-0.35
"Bay, Florida",2020-04-13 00:00:00,2,-0.21
"Bay, Florida",2020-04-14 00:00:00,0,-0.22
"Bay, Florida",2020-04-15 00:00:00,0,-0.26
"Bay, Florida",2020-04-16 00:00:00,3,-0.24
"Bay, Florida",2020-04-17 00:00:00,1,-0.21
"Bay, Florida",2020-04-18 00:00:00,5,-0.4
"Bay, Florida",2020-04-19 00:00:00,7,-0.52
"Bay, Florida",2020-04-20 00:00:00,2,-0.34
"Bay, Florida",2020-04-21 00:00:00,1,-0.36
"Bay, Florida",2020-04-22 00:00:00,1,-0.31
"Bay, Florida",2020-04-23 00:00:00,1,-0.32
"Bay, Florida",2020-04-24 00:00:00,3,-0.39
"Bay, Florida",2020-04-25 00:00:00,0,-0.53
"Bay, Florida",2020-04-26 00:00:00,2,-0.6
"Bay, Florida",2020-04-27 00:00:00,3,-0.41
"Bay, Florida",2020-04-28 00:00:00,2,-0.38
"Bay, Florida",2020-04-29 00:00:00,0,-0.36
"Bay, Florida",2020-04-30 00:00:00,2,-0.34
"Bay, Florida",2020-05-01 00:00:00,0,-0.3
"Bay, Florida",2020-05-02 00:00:00,3,-0.46
"Bay, Florida",2020-05-03 00:00:00,1,-0.63
"Bay, Florida",2020-05-04 00:00:00,0,-0.34
"Bay, Florida",2020-05-05 00:00:00,0,-0.33
"Bay, Florida",2020-05-06 00:00:00,0,-0.29
"Bay, Florida",2020-05-07 00:00:00,0,-0.26
"Bay, Florida",2020-05-08 00:00:00,0,-0.2
"Bay, Florida",2020-05-09 00:00:00,0,-0.36
"Bay, Florida",2020-05-10 00:00:00,0,-0.5
"Bay, Florida",2020-05-11 00:00:00,0,-0.27
"Bay, Florida",2020-05-12 00:00:00,1,-0.22
"Bay, Florida",2020-05-13 00:00:00,0,-0.21
"Bay, Florida",2020-05-14 00:00:00,1,-0.26
"Bay, Florida",2020-05-15 00:00:00,2,-0.05
